2015-10-22,498,3.02459016
2015-10-23,492,3.06666667
2015-10-23,493,3.06666667
2015-10-23,494,2.74193548
2015-10-23,495,3.53333333
2015-10-23,496,3.63333333
2015-10-23,497,3.23333333
2015-10-23,498,3.26666667
2015-10-24,492,3.50000000
2015-10-24,493,3.00000000
2015-10-24,494,2.50000000
2015-10-24,495,2.33333333
2015-10-24,496,3.50000000
2015-10-24,497,3.00000000
2015-10-24,498,3.00000000
2015-10-26,492,1.93333333
2015-10-26,493,2.25000000
2015-10-26,494,2.50000000
2015-10-26,495,2.94444444
2015-10-26,496,2.87500000
2015-10-26,497,2.81250000
2015-10-26,498,2.90625000
2015-10-27,492,3.00000000
2015-10-27,493,2.85714286
2015-10-27,494,2.57142857
2015-10-27,495,3.75000000
2015-10-27,496,3.85714286
2015-10-27,497,3.71428571
2015-10-27,498,3.14285714
2015-10-28,492,2.58333333
2015-10-28,493,2.59459459
2015-10-28,494,3.08108108
2015-10-28,495,2.82051282
2015-10-28,496,3.21621622
2015-10-28,497,3.00000000
2015-10-28,498,2.81081081
2015-10-29,492,2.57746479
2015-10-29,493,2.60000000
2015-10-29,494,2.70833333
2015-10-29,495,2.93150685
2015-10-29,496,3.49295775
2015-10-29,497,3.14084507
2015-10-29,498,3.15000000
2015-10-30,492,3.17073171
2015-10-30,493,3.07317073
2015-10-30,494,3.16666667
2015-10-30,495,2.90476190
2015-10-30,496,3.39024390
2015-10-30,497,2.92682927
2015-10-30,498,2.73170732
2015-10-31,492,3.66666667
2015-10-31,493,2.66666667
2015-10-31,494,2.50000000
2015-10-31,495,2.50000000
2015-10-31,496,2.66666667
2015-10-31,497,3.00000000
2015-10-31,498,3.00000000
2015-11-02,492,2.29000000
2015-11-02,493,2.02000000
2015-11-02,494,2.95333400
2015-11-02,495,2.83018868
2015-11-02,496,3.26666600
2015-11-02,497,2.98000000
2015-11-02,498,3.06000000
2015-11-03,492,3.15384615
2015-11-03,493,3.11538462
2015-11-03,494,3.07407407
2015-11-03,495,3.14814815
2015-11-03,496,3.50000000
2015-11-03,497,2.96153846
2015-11-03,498,3.03846154
2015-11-04,492,3.50000000
2015-11-04,493,3.80000000
2015-11-04,494,3.00000000
2015-11-04,495,3.40000000
2015-11-04,496,3.60000000
2015-11-04,497,3.30000000
2015-11-04,498,3.20000000
2015-11-05,492,2.73076923
2015-11-05,493,2.57692308
2015-11-05,494,2.64150943
2015-11-05,495,3.00000000
2015-11-05,496,3.32692308
2015-11-05,497,3.28846154
2015-11-05,498,3.11538462
2015-11-06,492,2.78571429
2015-11-06,493,2.71428571
2015-11-06,494,1.64285714
2015-11-06,495,3.50000000
2015-11-06,496,3.85714286
2015-11-06,497,4.00000000
2015-11-06,498,3.71428571
2015-11-07,492,2.00000000
2015-11-07,493,4.00000000
2015-11-07,494,2.00000000
2015-11-07,495,2.00000000
2015-11-07,496,4.00000000
2015-11-07,497,4.00000000
2015-11-07,498,3.00000000
2015-11-09,492,2.66666667
2015-11-09,493,2.27678571
2015-11-09,494,3.09649123
2015-11-09,495,2.85964912
2015-11-09,496,3.11011964
2015-11-09,497,2.91812807
2015-11-09,498,2.85964912
2015-11-10,492,3.33333333
2015-11-10,493,3.06060606
2015-11-10,494,3.36363636
2015-11-10,495,2.64705882
2015-11-10,496,3.56250000
2015-11-10,497,3.21212121
2015-11-10,498,2.93939394
2015-11-11,492,2.60000000
2015-11-11,493,3.20000000
2015-11-11,494,2.16666667
2015-11-11,495,4.00000000
2015-11-11,496,2.80000000
2015-11-11,497,3.20000000
2015-11-11,498,2.60000000
2015-11-12,492,2.55882353
2015-11-12,493,2.44117647
2015-11-12,494,2.81372549
2015-11-12,495,2.72549020
2015-11-12,496,3.38000000
2015-11-12,497,3.03921569
2015-11-12,498,3.05882353
2015-11-13,492,3.42857143
2015-11-13,493,3.17857143
2015-11-13,494,3.17857143
