createdAt,COUNT(aup.parameterId),parameterId,gpIntValue
2016-04-11,225,497,3.28222222
2016-04-11,224,498,3.30803571
2016-04-11,223,614,6933.18385650
2016-04-12,288,492,2.62500000
2016-04-12,287,493,2.44076655
2016-04-12,288,494,2.78645833
2016-04-12,286,495,3.20104895
2016-04-12,288,496,3.37951389
2016-04-12,286,497,3.07027972
2016-04-12,287,498,3.06689895
2016-04-12,281,614,7234.51957295
2016-04-13,182,492,2.79395604
2016-04-13,182,493,2.68681319
2016-04-13,182,494,2.79120879
2016-04-13,182,495,3.12362637
2016-04-13,183,496,3.51639344
2016-04-13,183,497,3.32786885
2016-04-13,183,498,3.23770492
2016-04-13,178,614,6996.91011236
2016-04-14,226,492,2.81415929
2016-04-14,226,493,2.87389381
2016-04-14,226,494,2.70575221
2016-04-14,226,495,3.21017699
2016-04-14,226,496,3.43362832
2016-04-14,226,497,3.11946903
2016-04-14,225,498,3.15333333
2016-04-14,223,614,7122.42152466
2016-04-15,169,492,2.95266272
2016-04-15,170,493,2.75000000
2016-04-15,170,494,2.54705882
2016-04-15,170,495,3.25882353
2016-04-15,171,496,3.46198830
2016-04-15,170,497,3.27352941
2016-04-15,171,498,3.15789474
2016-04-15,166,614,7024.69879518
2016-04-16,116,492,3.27155172
2016-04-16,116,493,3.05603448
2016-04-16,116,494,2.54310345
2016-04-16,116,495,3.43103448
2016-04-16,115,496,3.32173913
2016-04-16,116,497,3.12500000
2016-04-16,117,498,3.07264957
2016-04-16,113,614,7451.32743363
2016-04-17,15,492,2.53333333
2016-04-17,15,493,2.60000000
2016-04-17,15,494,2.06666667
2016-04-17,15,495,3.80000000
2016-04-17,15,496,3.60000000
2016-04-17,15,497,3.33333333
2016-04-17,15,498,3.46666667
2016-04-17,15,614,7766.66666667
2016-04-18,246,492,2.50000000
2016-04-18,246,493,2.28455285
2016-04-18,246,494,2.71747967
2016-04-18,246,495,3.16869919
2016-04-18,248,496,3.31451613
2016-04-18,247,497,3.17408907
2016-04-18,244,498,3.17622951
2016-04-18,245,614,7150.00000000
2016-04-19,270,492,2.70432111
2016-04-19,271,493,2.56703579
2016-04-19,271,494,2.79151292
2016-04-19,272,495,3.21446066
2016-04-19,272,496,3.42340699
2016-04-19,271,497,3.20479705
2016-04-19,272,498,3.07475478
2016-04-19,267,614,7179.15106105
2016-04-20,199,492,2.83752111
2016-04-20,199,493,2.72529296
2016-04-20,199,494,2.86264673
2016-04-20,198,495,3.11279444
2016-04-20,199,496,3.42462312
2016-04-20,199,497,3.13065327
2016-04-20,200,498,3.09666650
2016-04-20,195,614,6924.61538462
2016-04-21,250,492,2.76800000
2016-04-21,248,493,2.62500000
2016-04-21,250,494,2.81000000
2016-04-21,250,495,3.23800000
2016-04-21,251,496,3.43227092
2016-04-21,251,497,3.14741036
2016-04-21,250,498,3.05400000
2016-04-21,248,614,7120.96774194
2016-04-22,169,492,3.00000000
2016-04-22,168,493,2.73511905
2016-04-22,168,494,2.75595238
2016-04-22,168,495,3.09523810
2016-04-22,168,496,3.39285714
2016-04-22,167,497,3.20658683
2016-04-22,169,498,3.14201183
2016-04-22,165,614,6990.30303030
2016-04-23,75,492,3.32000000
2016-04-23,75,493,3.18666667
2016-04-23,75,494,2.68000000
2016-04-23,75,495,3.33333333
2016-04-23,75,496,3.57333333
2016-04-23,75,497,3.28000000
2016-04-23,75,498,3.16000000
2016-04-23,72,614,7510.41666667
2016-04-24,10,492,1.90000000
2016-04-24,10,493,2.10000000
2016-04-24,10,494,2.60000000
2016-04-24,10,495,3.60000000
2016-04-24,10,496,3.25000000
2016-04-24,10,497,3.35000000
2016-04-24,10,498,3.65000000
2016-04-24,10,614,8725.00000000
2016-04-25,314,492,2.48726115
2016-04-25,315,493,2.37460317
2016-04-25,315,494,2.81587302
2016-04-25,318,495,3.20440252
2016-04-25,316,496,3.28481013
2016-04-25,315,497,3.05714286
2016-04-25,318,498,3.10534591
2016-04-25,309,614,7110.35598706
2016-04-26,261,492,2.70114943
2016-04-26,261,493,2.44444444
2016-04-26,261,494,2.82950192
2016-04-26,260,495,3.15384615
2016-04-26,261,496,3.46743295
2016-04-26,259,497,3.19498069
2016-04-26,260,498,3.08076923
2016-04-26,258,614,7113.56589147
2016-04-27,336,492,2.82291667
2016-04-27,336,493,2.71130952
2016-04-27,337,494,2.99851632
2016-04-27,337,495,3.20029674
2016-04-27,337,496,3.38130564
2016-04-27,337,497,3.22848665
2016-04-27,338,498,3.10059172
2016-04-27,330,614,7347.42424242
2016-04-28,260,492,2.69423077
2016-04-28,259,493,2.70077220
2016-04-28,260,494,2.91153846
2016-04-28,259,495,3.14864865
2016-04-28,259,496,3.39189189
2016-04-28,259,497,3.19884170
2016-04-28,260,498,3.14038462
2016-04-28,256,614,7165.82031250
2016-04-29,235,492,2.71276596
2016-04-29,233,493,2.65879828
2016-04-29,235,494,2.74042553
2016-04-29,234,495,3.17735043
2016-04-29,234,496,3.36538462
2016-04-29,233,497,3.24248927
2016-04-29,234,498,3.28205128
2016-04-29,222,614,7046.39639640
2016-04-30,103,492,3.13592233
2016-04-30,104,493,2.95192308
2016-04-30,104,494,2.52403846
2016-04-30,104,495,3.32692308
2016-04-30,104,496,3.13942308
2016-04-30,104,497,3.22115385
2016-04-30,104,498,3.12019231
2016-04-30,94,614,7471.27659574
2016-05-01,33,492,2.95454545
2016-05-01,33,493,2.56060606
2016-05-01,33,494,2.22727273
2016-05-01,33,495,3.56060606
2016-05-01,33,496,3.40909091
2016-05-01,33,497,3.39393939
2016-05-01,33,498,3.36363636
2016-05-01,28,614,8550.00000000
2016-05-02,250,492,2.44600000
2016-05-02,250,493,2.30200000
2016-05-02,251,494,2.80278884
2016-05-02,252,495,3.21428571
2016-05-02,253,496,3.36363636
2016-05-02,252,497,3.18650794
2016-05-02,254,498,3.15944882
2016-05-02,236,614,7050.04237288
2016-05-03,291,492,2.63230241
2016-05-03,292,493,2.55936062
2016-05-03,292,494,3.03767123
2016-05-03,291,495,3.27262302
2016-05-03,292,496,3.39554795
2016-05-03,292,497,3.16609589
2016-05-03,293,498,3.06769044
2016-05-03,277,614,7305.05415162
2016-05-04,323,492,2.80650155
2016-05-04,322,493,2.68167702
2016-05-04,324,494,2.99382716
2016-05-04,324,495,3.15740741
2016-05-04,323,496,3.33436533
2016-05-04,323,497,3.04953560
2016-05-04,326,498,3.13190184
2016-05-04,296,614,7396.62162162
2016-05-05,281,492,2.92882562
2016-05-05,281,493,2.84341637
2016-05-05,282,494,2.91666667
2016-05-05,282,495,3.26241135
2016-05-05,282,496,3.44148936
2016-05-05,281,497,3.14234875
2016-05-05,284,498,3.07746479
2016-05-05,262,614,7273.85496183
2016-05-06,235,492,2.80127660
2016-05-06,235,493,2.76042553
2016-05-06,235,494,2.66638298
2016-05-06,235,495,3.21574468
2016-05-06,234,496,3.41132479
2016-05-06,234,497,3.19444444
2016-05-06,236,498,3.22828390
2016-05-06,214,614,7394.85981308
2016-05-07,152,492,3.09868421
2016-05-07,152,493,2.79276316
2016-05-07,150,494,2.56000000
2016-05-07,152,495,3.26315789
2016-05-07,152,496,3.39802632
2016-05-07,151,497,3.26158940
2016-05-07,152,498,3.16447368
2016-05-07,140,614,7206.25000000
2016-05-08,18,492,2.05555556
2016-05-08,18,493,1.80555556
2016-05-08,17,494,1.97058824
2016-05-08,17,495,3.44117647
2016-05-08,18,496,3.69444444
2016-05-08,18,497,3.13888889
2016-05-08,18,498,3.63888889
2016-05-08,10,614,7700.00000000
2016-05-09,314,492,2.38168790
2016-05-09,315,493,2.23682540
2016-05-09,316,494,2.68411962
2016-05-09,316,495,3.19203101
2016-05-09,316,496,3.39357025
2016-05-09,316,497,3.12341772
2016-05-09,316,498,3.28908228
2016-05-09,289,614,7134.57061972
2016-05-10,337,492,2.66481365
2016-05-10,336,493,2.54013125
2016-05-10,335,494,2.86433612
2016-05-10,335,495,3.27454836
2016-05-10,334,496,3.35179641
2016-05-10,335,497,3.12537313
2016-05-10,337,498,3.14471751
2016-05-10,306,614,7190.35947712
2016-05-11,259,492,2.78812741
2016-05-11,260,493,2.78028846
2016-05-11,258,494,2.54263566
2016-05-11,259,495,3.25289575
2016-05-11,257,496,3.49173152
2016-05-11,259,497,3.26254826
2016-05-11,257,498,3.20428016
2016-05-11,230,614,7243.20652174
2016-05-12,318,492,2.76677138
2016-05-12,315,493,2.72380952
2016-05-12,315,494,2.71746032
2016-05-12,315,495,3.22751333
2016-05-12,318,496,3.46121604
2016-05-12,318,497,3.12631038
2016-05-12,320,498,3.12708344
2016-05-12,281,614,7198.39857651
2016-05-13,172,492,2.62790698
2016-05-13,172,493,2.48837209
2016-05-13,172,494,2.65988372
2016-05-13,172,495,3.16860465
2016-05-13,171,496,3.55555556
2016-05-13,172,497,3.24709302
2016-05-13,172,498,3.27616279
2016-05-13,154,614,7422.07792208
2016-05-14,127,492,2.93700787
2016-05-14,127,493,2.86220472
2016-05-14,127,494,2.34645669
2016-05-14,126,495,3.27777778
2016-05-14,127,496,3.47637795
2016-05-14,127,497,3.40551181
2016-05-14,126,498,3.20634921
2016-05-14,107,614,6761.68224299
2016-05-15,35,492,2.51428571
2016-05-15,35,493,2.48571429
2016-05-15,34,494,2.00000000
2016-05-15,35,495,3.51428571
2016-05-15,35,496,3.61428571
2016-05-15,35,497,3.34285714
2016-05-15,35,498,3.55714286
2016-05-15,19,614,7473.68421053
2016-05-16,308,492,2.34415584
2016-05-16,310,493,2.21129032
2016-05-16,311,494,2.60771704
2016-05-16,310,495,3.34354839
2016-05-16,311,496,3.52049839
2016-05-16,310,497,3.20806452
2016-05-16,310,498,3.21612903
2016-05-16,288,614,7363.71527778
2016-05-17,329,492,2.65527964
2016-05-17,327,493,2.51249847
2016-05-17,328,494,2.75152439
2016-05-17,326,495,3.24446534
2016-05-17,326,496,3.32975460
2016-05-17,327,497,3.11467890
2016-05-17,325,498,3.08619508
2016-05-17,299,614,7205.85284281
2016-05-18,310,492,2.71799000
2016-05-18,307,493,2.68090717
2016-05-18,309,494,2.62160809
2016-05-18,309,495,3.37129709
2016-05-18,307,496,3.40065147
2016-05-18,308,497,3.14710292
2016-05-18,306,498,3.16830065
2016-05-18,279,614,7360.69754624
2016-05-19,299,492,2.76923077
2016-05-19,298,493,2.74832215
2016-05-19,298,494,2.70973154
2016-05-19,301,495,3.12624585
2016-05-19,301,496,3.41860465
2016-05-19,300,497,3.09500000
2016-05-19,299,498,3.11872910
2016-05-19,282,614,7102.48226950
2016-05-20,264,492,2.66287879
2016-05-20,264,493,2.65530303
2016-05-20,263,494,2.46387833
2016-05-20,264,495,3.33522727
2016-05-20,264,496,3.48863636
2016-05-20,264,497,3.32196970
2016-05-20,264,498,3.29166667
2016-05-20,241,614,7330.91286307
2016-05-21,167,492,3.01796407
2016-05-21,167,493,2.77844311
2016-05-21,167,494,2.50898204
2016-05-21,167,495,3.28143713
2016-05-21,167,496,3.47005988
2016-05-21,165,497,3.28484848
2016-05-21,165,498,3.21818182
2016-05-21,150,614,7051.66666667
2016-05-22,25,492,2.56000000
2016-05-22,25,493,2.64000000
2016-05-22,25,494,2.42000000
2016-05-22,25,495,3.34000000
2016-05-22,25,496,3.38000000
2016-05-22,25,497,3.22000000
2016-05-22,24,498,3.04166667
2016-05-22,14,614,8267.85714286
2016-05-23,310,492,2.39032258
2016-05-23,308,493,2.24188312
2016-05-23,309,494,2.47411003
2016-05-23,308,495,3.27922078
2016-05-23,309,496,3.40776699
2016-05-23,311,497,3.14630225
2016-05-23,309,498,3.29935275
2016-05-23,283,614,7277.91519435
2016-05-24,342,492,2.63742690
2016-05-24,340,493,2.50147059
2016-05-24,341,494,2.74340176
2016-05-24,343,495,3.13556851
2016-05-24,343,496,3.30320700
2016-05-24,343,497,3.03206997
2016-05-24,342,498,3.07456140
2016-05-24,323,614,7092.87925697
2016-05-25,296,492,2.74911520
2016-05-25,296,493,2.71846858
2016-05-25,298,494,2.63003356
2016-05-25,298,495,3.30209329
2016-05-25,298,496,3.49576544
2016-05-25,296,497,3.20664426
2016-05-25,297,498,3.21829394
2016-05-25,278,614,7380.39568345
2016-05-26,269,492,2.78066914
2016-05-26,272,493,2.78492647
2016-05-26,273,494,2.52930403
2016-05-26,273,495,3.13919414
2016-05-26,273,496,3.43772894
2016-05-26,273,497,3.12637363
2016-05-26,271,498,3.06457565
2016-05-26,251,614,7150.39840637
2016-05-27,240,492,2.73748458
2016-05-27,238,493,2.76129580
2016-05-27,236,494,2.35857288
2016-05-27,238,495,3.37209244
2016-05-27,237,496,3.46985527
2016-05-27,238,497,3.30597521
2016-05-27,238,498,3.30237143
2016-05-27,223,614,7389.57620628
2016-05-28,96,492,2.92395833
2016-05-28,96,493,2.73125000
2016-05-28,96,494,2.39583333
2016-05-28,96,495,3.33020833
2016-05-28,96,496,3.49479167
2016-05-28,96,497,3.18229167
2016-05-28,95,498,3.13684211
2016-05-28,85,614,7058.82352941
2016-05-29,24,492,2.25000000
2016-05-29,24,493,2.00000000
2016-05-29,24,494,1.93750000
2016-05-29,24,495,3.70833333
2016-05-29,24,496,3.70833333
2016-05-29,24,497,3.41666667
2016-05-29,23,498,3.39130435
2016-05-29,18,614,7388.88888889
2016-05-30,136,492,2.26838235
2016-05-30,136,493,2.09191176
2016-05-30,135,494,2.07407407
2016-05-30,136,495,3.61029412
2016-05-30,135,496,3.39629630
2016-05-30,135,497,3.29259259
2016-05-30,134,498,3.38432836
2016-05-30,119,614,7804.62184874
2016-05-31,323,492,2.51238390
2016-05-31,323,493,2.32507740
2016-05-31,323,494,2.40557276
2016-05-31,323,495,3.21362229
2016-05-31,323,496,3.29721362
2016-05-31,323,497,3.11609907
2016-05-31,325,498,3.16923077
2016-05-31,306,614,7294.11764706
2016-06-01,280,492,2.75357143
2016-06-01,280,493,2.68392857
2016-06-01,278,494,2.65801655
2016-06-01,280,495,3.31811214
2016-06-01,278,496,3.45863309
2016-06-01,278,497,3.16966439
2016-06-01,280,498,3.20382643
2016-06-01,264,614,7613.59127008
2016-06-02,307,492,2.92833876
2016-06-02,307,493,2.89902280
2016-06-02,307,494,2.38110749
2016-06-02,306,495,3.25326797
2016-06-02,307,496,3.44951140
2016-06-02,307,497,3.23289902
2016-06-02,306,498,3.14052288
2016-06-02,291,614,7249.24398625
2016-06-03,208,492,2.88221154
2016-06-03,206,493,2.92233010
2016-06-03,207,494,2.53623188
2016-06-03,205,495,3.46829268
2016-06-03,207,496,3.59420290
2016-06-03,207,497,3.35024155
2016-06-03,206,498,3.23786408
2016-06-03,196,614,7642.60204082
2016-06-04,95,492,2.90526316
2016-06-04,96,493,2.70833333
2016-06-04,96,494,2.11979167
2016-06-04,96,495,3.49479167
2016-06-04,96,496,3.69270833
2016-06-04,96,497,3.40625000
2016-06-04,94,498,3.37765957
2016-06-04,88,614,7443.18181818
2016-06-05,28,492,2.67857143
2016-06-05,28,493,2.51785714
2016-06-05,28,494,1.98773214
2016-06-05,27,495,3.34340370
2016-06-05,28,496,3.46987500
2016-06-05,28,497,3.34487500
2016-06-05,28,498,3.26785714
2016-06-05,25,614,7977.63023200
2016-06-06,363,492,2.42240606
2016-06-06,361,493,2.20036953
2016-06-06,359,494,2.19545042
2016-06-06,362,495,3.32136298
2016-06-06,361,496,3.45614044
2016-06-06,361,497,3.28531856
2016-06-06,361,498,3.35041551
2016-06-06,351,614,7534.18803419
2016-06-07,389,492,2.65424165
2016-06-07,388,493,2.49097938
2016-06-07,386,494,2.18005181
2016-06-07,391,495,3.35166240
2016-06-07,391,496,3.45396419
2016-06-07,391,497,3.15345269
2016-06-07,389,498,3.23264781
2016-06-07,376,614,7601.19680851
2016-06-08,338,492,2.67831124
2016-06-08,335,493,2.74603910
2016-06-08,335,494,2.30172209
2016-06-08,337,495,3.28189911
2016-06-08,337,496,3.55637982
2016-06-08,336,497,3.37053571
2016-06-08,339,498,3.31415929
2016-06-08,326,614,7507.05521472
2016-06-09,356,492,2.86253511
2016-06-09,356,493,2.74596208
2016-06-09,350,494,2.23285714
2016-06-09,355,495,3.38414310
2016-06-09,356,496,3.48052444
2016-06-09,357,497,3.27888655
2016-06-09,357,498,3.20168067
2016-06-09,340,614,7556.80147059
2016-06-10,265,492,2.77358491
2016-06-10,265,493,2.74716981
2016-06-10,266,494,2.17857143
2016-06-10,265,495,3.32264151
2016-06-10,266,496,3.48120301
2016-06-10,266,497,3.27443609
2016-06-10,266,498,3.35714286
2016-06-10,254,614,7530.51181102
2016-06-11,140,492,3.03452357
2016-06-11,140,493,2.79166643
2016-06-11,137,494,2.28467153
2016-06-11,140,495,3.31428571
2016-06-11,140,496,3.53571429
2016-06-11,140,497,3.25357143
2016-06-11,140,498,3.09285714
2016-06-11,131,614,7521.37404580
2016-06-12,28,492,2.26785714
2016-06-12,28,493,2.33928571
2016-06-12,27,494,1.98148148
2016-06-12,28,495,3.73214286
2016-06-12,28,496,3.66071429
2016-06-12,28,497,3.23214286
2016-06-12,28,498,3.37500000
2016-06-12,23,614,8413.04347826
2016-06-13,418,492,2.41626794
2016-06-13,419,493,2.24383461
2016-06-13,418,494,2.12958541
2016-06-13,422,495,3.29857820
2016-06-13,423,496,3.38494870
2016-06-13,422,497,3.17682749
2016-06-13,423,498,3.33175721
2016-06-13,396,614,7492.55050505
2016-06-14,367,492,2.55206294
2016-06-14,365,493,2.49332685
2016-06-14,359,494,2.13871866
2016-06-14,369,495,3.29579946
2016-06-14,370,496,3.49972973
2016-06-14,369,497,3.24214092
2016-06-14,368,498,3.26182065
2016-06-14,344,614,7581.75249157
2016-06-15,380,492,2.73815789
2016-06-15,378,493,2.79365079
2016-06-15,375,494,2.16266667
2016-06-15,378,495,3.24603175
2016-06-15,380,496,3.47763158
2016-06-15,381,497,3.25328084
2016-06-15,382,498,3.24869110
2016-06-15,353,614,7372.60623229
2016-06-16,392,492,2.81960638
2016-06-16,393,493,2.79680127
2016-06-16,388,494,2.03037552
2016-06-16,391,495,3.29795396
2016-06-16,393,496,3.45801527
2016-06-16,394,497,3.24111675
2016-06-16,395,498,3.23562380
2016-06-16,374,614,7516.50496551
2016-06-17,189,492,2.56560847
2016-06-17,188,493,2.48936170
2016-06-17,188,494,2.01702128
2016-06-17,189,495,3.25132275
2016-06-17,189,496,3.42063492
2016-06-17,188,497,3.30638298
2016-06-17,190,498,3.25000000
2016-06-17,171,614,7383.04093567
2016-06-18,96,492,2.74479167
2016-06-18,96,493,2.61979167
2016-06-18,94,494,2.13711596
2016-06-18,97,495,3.54238247
2016-06-18,97,496,3.67926701
2016-06-18,97,497,3.39289794
2016-06-18,95,498,3.35906421
2016-06-18,87,614,7336.20689655
2016-06-19,35,492,2.17142857
2016-06-19,35,493,1.90000000
2016-06-19,35,494,1.77142857
2016-06-19,35,495,3.71428571
2016-06-19,34,496,3.64705882
2016-06-19,35,497,3.52857143
2016-06-19,33,498,3.93939394
2016-06-19,28,614,8375.00000000
2016-06-20,407,492,2.44717445
2016-06-20,404,493,2.25618812
2016-06-20,401,494,2.05486284
2016-06-20,409,495,3.21882641
2016-06-20,409,496,3.38264059
2016-06-20,409,497,3.22127139
2016-06-20,410,498,3.28048780
2016-06-20,387,614,7345.52971576
2016-06-21,383,492,2.65709321
2016-06-21,382,493,2.66274005
2016-06-21,376,494,2.07550239
2016-06-21,383,495,3.27183055
2016-06-21,380,496,3.37492711
2016-06-21,382,497,3.12180026
2016-06-21,385,498,3.23297273
2016-06-21,377,614,7385.10167984
2016-06-22,357,492,2.68207283
2016-06-22,355,493,2.75774648
2016-06-22,353,494,2.05240793
2016-06-22,357,495,3.34873950
2016-06-22,357,496,3.49299720
2016-06-22,358,497,3.18994413
2016-06-22,356,498,3.33707865
2016-06-22,351,614,7568.80341880
2016-06-23,318,492,2.73584906
2016-06-23,315,493,2.69047619
2016-06-23,315,494,2.14126984
2016-06-23,320,495,3.23125000
2016-06-23,318,496,3.48899371
2016-06-23,320,497,3.25937500
2016-06-23,321,498,3.27414330
2016-06-23,312,614,7350.16025641
2016-06-24,195,492,2.68974359
2016-06-24,194,493,2.62886598
2016-06-24,193,494,2.03886010
2016-06-24,195,495,3.33589744
2016-06-24,194,496,3.59278351
2016-06-24,194,497,3.23969072
2016-06-24,195,498,3.37435897
2016-06-24,191,614,7384.29319372
2016-06-25,141,492,2.98581560
2016-06-25,141,493,2.73758865
2016-06-25,139,494,2.19424460
2016-06-25,140,495,3.29642857
2016-06-25,141,496,3.45390071
2016-06-25,141,497,3.29078014
2016-06-25,140,498,3.12142857
2016-06-25,133,614,7394.73684211
2016-06-26,25,492,2.52000000
2016-06-26,25,493,2.16000000
2016-06-26,25,494,1.88000000
2016-06-26,25,495,3.34000000
2016-06-26,25,496,3.42000000
2016-06-26,25,497,3.28000000
2016-06-26,25,498,3.52000000
2016-06-26,22,614,7843.18181818
2016-06-27,420,492,2.51190476
2016-06-27,418,493,2.29186603
2016-06-27,412,494,2.10922330
2016-06-27,422,495,3.18483412
2016-06-27,419,496,3.35560859
2016-06-27,422,497,3.17535545
2016-06-27,421,498,3.25653207
2016-06-27,421,614,7229.03800475
2016-06-28,346,492,2.70086705
2016-06-28,346,493,2.57225434
2016-06-28,341,494,2.07331378
2016-06-28,344,495,3.20348837
2016-06-28,342,496,3.36842105
2016-06-28,343,497,3.19679300
2016-06-28,344,498,3.17005814
2016-06-28,340,614,7300.29411765
2016-06-29,347,492,2.78242075
2016-06-29,347,493,2.78097983
2016-06-29,342,494,2.03801170
2016-06-29,348,495,3.26293103
2016-06-29,348,496,3.39367816
2016-06-29,347,497,3.26801153
2016-06-29,348,498,3.27586207
2016-06-29,340,614,7394.26470588
2016-06-30,317,492,2.74605678
2016-06-30,316,493,2.72468354
2016-06-30,311,494,2.05144695
2016-06-30,316,495,3.18987342
2016-06-30,317,496,3.44321767
2016-06-30,317,497,3.23501577
2016-06-30,317,498,3.15615142
2016-06-30,312,614,7213.87820513
2016-07-01,194,492,2.60652938
2016-07-01,193,493,2.56303990
2016-07-01,191,494,1.98821990
2016-07-01,193,495,3.20984456
2016-07-01,192,496,3.42968750
2016-07-01,192,497,3.25868073
2016-07-01,193,498,3.27202073
2016-07-01,191,614,7446.33507853
2016-07-02,129,492,2.93410853
2016-07-02,129,493,2.74031008
2016-07-02,128,494,2.15625000
2016-07-02,129,495,3.32170543
2016-07-02,129,496,3.43023256
2016-07-02,129,497,3.20542636
2016-07-02,128,498,3.25390625
2016-07-02,127,614,7393.70078740
2016-07-03,27,492,2.48148148
2016-07-03,27,493,2.29629630
2016-07-03,26,494,1.82692308
2016-07-03,27,495,3.57407407
2016-07-03,27,496,3.35185185
2016-07-03,27,497,3.29629630
2016-07-03,27,498,3.37037037
2016-07-03,25,614,8060.00000000
2016-07-04,97,492,2.27319588
2016-07-04,97,493,2.14432990
2016-07-04,98,494,1.98469388
2016-07-04,99,495,3.48989899
2016-07-04,99,496,3.59595960
2016-07-04,98,497,3.44387755
2016-07-04,99,498,3.42424242
2016-07-04,97,614,7759.27835052
2016-07-05,221,492,2.47963801
2016-07-05,220,493,2.27727273
2016-07-05,219,494,2.14840183
2016-07-05,220,495,3.21818182
2016-07-05,222,496,3.26351351
2016-07-05,221,497,3.12669683
2016-07-05,221,498,3.26923077
2016-07-05,212,614,6987.02830189
2016-07-06,277,492,2.55595668
2016-07-06,275,493,2.40000000
2016-07-06,275,494,2.29090909
2016-07-06,277,495,3.31046931
2016-07-06,277,496,3.45848375
2016-07-06,276,497,3.16304348
2016-07-06,279,498,3.24910394
2016-07-06,272,614,7434.19117647
2016-07-07,277,492,2.78880866
2016-07-07,277,493,2.61191336
2016-07-07,273,494,2.25457875
2016-07-07,279,495,3.28673835
2016-07-07,279,496,3.50896057
2016-07-07,279,497,3.21326165
2016-07-07,280,498,3.25000000
2016-07-07,274,614,7227.73722628
2016-07-08,200,492,2.74500000
2016-07-08,202,493,2.65346535
2016-07-08,202,494,2.19554455
2016-07-08,203,495,3.35960591
2016-07-08,203,496,3.51477833
2016-07-08,203,497,3.33004926
2016-07-08,206,498,3.28883495
2016-07-08,200,614,7403.25000000
2016-07-09,73,492,2.69863014
2016-07-09,73,493,2.61643836
2016-07-09,71,494,2.12676056
2016-07-09,73,495,3.56164384
2016-07-09,73,496,3.45890411
2016-07-09,73,497,3.30821918
2016-07-09,73,498,3.42465753
2016-07-09,72,614,7652.77777778
2016-07-10,24,492,2.56250000
2016-07-10,24,493,2.22916667
2016-07-10,24,494,2.16666667
2016-07-10,24,495,3.64583333
2016-07-10,24,496,3.66666667
2016-07-10,24,497,3.54166667
2016-07-10,24,498,3.45833333
2016-07-10,23,614,7891.30434783
2016-07-11,353,492,2.28470255
2016-07-11,352,493,2.19318182
2016-07-11,356,494,2.10018736
2016-07-11,357,495,3.25910364
2016-07-11,355,496,3.37230056
2016-07-11,358,497,3.15456229
2016-07-11,357,498,3.30485518
2016-07-11,356,614,7347.37827725
2016-07-12,304,492,2.64638158
2016-07-12,305,493,2.64426230
2016-07-12,298,494,2.11241611
2016-07-12,305,495,3.23114754
2016-07-12,303,496,3.48679868
2016-07-12,304,497,3.29276316
2016-07-12,303,498,3.21287129
2016-07-12,295,614,7354.74576271
2016-07-13,305,492,2.72786885
2016-07-13,304,493,2.73848684
2016-07-13,294,494,2.10374150
2016-07-13,303,495,3.28712871
2016-07-13,304,496,3.54276316
2016-07-13,303,497,3.34323432
2016-07-13,306,498,3.28594771
2016-07-13,299,614,7313.71237458
2016-07-14,251,492,2.66932271
2016-07-14,252,493,2.71428571
2016-07-14,244,494,2.13934426
2016-07-14,251,495,3.50796813
2016-07-14,252,496,3.59325397
2016-07-14,252,497,3.33134921
2016-07-14,256,498,3.32421875
2016-07-14,246,614,7582.72357724
2016-07-15,203,492,2.76108374
2016-07-15,201,493,2.81592040
2016-07-15,200,494,2.14250000
2016-07-15,202,495,3.22524752
2016-07-15,202,496,3.58663366
2016-07-15,202,497,3.37128713
2016-07-15,203,498,3.20197044
2016-07-15,200,614,7236.25000000
2016-07-16,60,492,2.90833333
2016-07-16,60,493,2.64166667
2016-07-16,58,494,2.07758621
2016-07-16,60,495,3.66666667
2016-07-16,60,496,3.53333333
2016-07-16,60,497,3.35000000
2016-07-16,60,498,3.43333333
2016-07-16,58,614,7689.65517241
2016-07-17,20,492,2.75000000
2016-07-17,20,493,2.55000000
2016-07-17,20,494,2.05000000
2016-07-17,20,495,4.15000000
2016-07-17,20,496,3.95000000
2016-07-17,20,497,3.70000000
2016-07-17,20,498,3.45000000
2016-07-17,19,614,8105.26315789
2016-07-18,312,492,2.35737179
2016-07-18,309,493,2.21035599
2016-07-18,309,494,2.12135922
2016-07-18,313,495,3.24281150
2016-07-18,313,496,3.45047923
2016-07-18,314,497,3.25636943
2016-07-18,314,498,3.28343949
2016-07-18,309,614,7338.34951456
2016-07-19,255,492,2.69019608
2016-07-19,255,493,2.62941176
2016-07-19,250,494,2.09600000
2016-07-19,254,495,3.44488189
2016-07-19,254,496,3.50787402
2016-07-19,254,497,3.34251969
2016-07-19,255,498,3.35098039
2016-07-19,248,614,7595.36290323
2016-07-20,231,492,2.60822511
2016-07-20,232,493,2.67672414
2016-07-20,229,494,2.08296943
2016-07-20,231,495,3.43506494
2016-07-20,231,496,3.47402597
2016-07-20,231,497,3.30735931
2016-07-20,232,498,3.36422414
2016-07-20,226,614,7641.59292035
2016-07-21,236,492,2.68644068
2016-07-21,237,493,2.71308017
2016-07-21,235,494,2.25531915
2016-07-21,239,495,3.29288703
2016-07-21,237,496,3.50000000
2016-07-21,238,497,3.35084034
2016-07-21,240,498,3.35000000
2016-07-21,233,614,7298.49785408
2016-07-22,137,492,2.60583942
2016-07-22,135,493,2.54814815
2016-07-22,134,494,2.14925373
2016-07-22,135,495,3.34444444
